customer_id,Country_Code,Phone_Number,Full_Phone,Fraud_Label,Customer_Vintage_Bucket,customer_risk_rating,Customer_Segment,Occupation_Type,Avg_Monthly_Txn_Value,KYC_Update_Freq,PEP_HighRisk_Flag,Txn_Count_1H,Txn_Frequency_Day_vs_Mean,RoundAmt_Repetitiveness_Percent,SameDay_CreditReversal_Count_7D,KYC_Country,KYC_City,Geo_Restriction_Level,Restricted_Geo_Location
CUST00003658,+91,6672695616,+916672695616,0,New,2,Retail,Salaried,299254.49,0,0,0,0.0,19.4,0,India,Bangalore,Normal,0
CUST00003659,+91,8167697212,+918167697212,0,Mature,2,Retail,Salaried,330051.54,0,0,3,0.54,9.2,0,India,Bangalore,Normal,0
CUST00003660,+49,36443705039,+4936443705039,0,Mature,1,Retail,Self-Employed,202049.73,0,0,0,0.18,29.9,0,Germany,Berlin,Normal,0
CUST00003661,+971,720122716,+971720122716,0,Mature,3,Retail,Self-Employed,126091.46,0,0,0,0.12,43.8,0,UAE,Dubai,Normal,0
CUST00003662,+44,8342995389,+448342995389,0,Mature,1,Retail,Salaried,109544.04,0,0,0,1.68,4.1,0,UK,Birmingham,Normal,0
CUST00003663,+91,7119852222,+917119852222,0,Mature,1,Retail,Self-Employed,152575.93,0,0,2,0.99,30.8,0,India,Kolkata,Normal,0
CUST00003664,+91,6440822202,+916440822202,0,Mature,1,Retail,Self-Employed,540578.85,0,0,4,1.06,7.8,0,India,Bangalore,Normal,0
CUST00003665,+49,90088093853,+4990088093853,0,Mid,2,Retail,Salaried,67189.47,1,0,0,0.92,13.1,0,Germany,Munich,Normal,0
CUST00003666,+91,7520635331,+917520635331,0,New,2,Retail,Salaried,154937.45,4,0,0,0.93,3.7,0,India,Delhi,Normal,0
CUST00003667,+44,3827977587,+443827977587,0,Mature,2,Retail,Self-Employed,59177.24,4,0,2,0.13,16.0,0,UK,Birmingham,Normal,0
CUST00003668,+971,299779710,+971299779710,0,Mature,1,Retail,Salaried,124777.05,4,0,4,0.01,16.8,0,UAE,Sharjah,Normal,0
CUST00003669,+49,75675990722,+4975675990722,0,New,2,Retail,Student,179982.47,0,0,5,0.46,14.5,1,Germany,Frankfurt,Normal,0
CUST00003670,+1,5846313954,+15846313954,0,Mid,1,Retail,Salaried,606768.54,0,0,1,0.67,24.3,1,USA,New York,Normal,0
CUST00003671,+44,6957949557,+446957949557,0,Mid,1,Retail,Self-Employed,661734.56,0,0,1,0.58,31.5,0,UK,London,Normal,0
CUST00003672,+91,7759569978,+917759569978,0,Mature,1,Retail,Salaried,47197.28,0,0,1,0.66,39.5,1,India,Kolkata,Normal,0
CUST00003673,+91,7861965560,+917861965560,0,Mid,1,Corporate,Salaried,59313.75,0,0,1,0.18,17.8,0,India,Bangalore,Normal,0
CUST00003674,+1,9024502468,+19024502468,0,Mid,1,Retail,Salaried,174106.51,0,0,1,1.34,3.5,0,USA,Chicago,Normal,0
CUST00003675,+1,5370114583,+15370114583,0,Mature,2,Retail,Salaried,365556.19,0,0,0,0.03,55.8,0,USA,Los Angeles,Normal,0
CUST00003676,+1,2472896359,+12472896359,0,Mature,1,Retail,Salaried,55146.78,1,0,20,0.59,36.0,0,USA,San Francisco,Normal,0
CUST00003677,+1,9039950596,+19039950596,0,New,1,Corporate,Self-Employed,147806.46,0,0,0,0.67,9.1,0,USA,Chicago,Normal,0
CUST00003678,+971,665625873,+971665625873,0,New,1,Retail,Salaried,455206.3,0,0,1,1.06,13.0,0,UAE,Dubai,Normal,0
CUST00003679,+1,5972539972,+15972539972,0,Mature,3,Retail,Salaried,501635.95,0,0,3,0.3,2.3,0,USA,Los Angeles,Normal,0
CUST00003680,+91,7355458480,+917355458480,1,Mid,1,Retail,Retired,7365031.14,8,1,29,1.54,65.8,4,India,Chennai,Normal,0
CUST00003681,+1,6274458480,+16274458480,0,Mature,1,Retail,Self-Employed,460165.26,0,0,0,0.43,19.0,0,USA,San Francisco,Normal,0
CUST00003682,+44,3658311732,+443658311732,0,Mature,1,Retail,Self-Employed,95178.15,0,0,1,0.51,29.2,0,UK,Birmingham,Normal,0
CUST00003683,+91,9104556675,+919104556675,0,New,2,Retail,Salaried,305649.85,0,0,7,0.65,60.9,0,India,Chennai,Normal,0
CUST00003684,+1,7745535244,+17745535244,0,Mature,1,Retail,Retired,96817.14,0,0,1,0.5,29.7,0,USA,Los Angeles,Normal,0
CUST00003685,+91,6298613349,+916298613349,0,Mid,1,Retail,Self-Employed,215494.65,1,0,3,0.45,34.6,0,India,Mumbai,Normal,0
CUST00003686,+91,6799079007,+916799079007,0,New,1,Retail,Salaried,254755.18,0,0,0,0.74,23.1,0,India,Delhi,Normal,0
CUST00003687,+95,916589857,+95916589857,1,Mature,1,Retail,Retired,8179731.83,3,0,18,1.21,46.3,0,Myanmar,Mandalay,High-Risk,1
CUST00003688,+971,984505007,+971984505007,0,Mature,1,Retail,Salaried,98191.14,0,0,0,1.32,30.9,0,UAE,Sharjah,Normal,0
CUST00003689,+971,539777086,+971539777086,0,Mid,2,Corporate,Self-Employed,722813.54,0,0,4,0.59,26.8,0,UAE,Abu Dhabi,Normal,0
CUST00003690,+91,6220678675,+916220678675,0,Mid,3,Retail,Salaried,239241.79,0,0,2,1.88,59.9,2,India,Delhi,Normal,0
CUST00003691,+971,789111807,+971789111807,0,New,3,Retail,Unemployed,99934.89,0,0,0,0.12,48.9,0,UAE,Sharjah,Normal,0
CUST00003692,+44,7281615511,+447281615511,0,Mid,2,Retail,Retired,354475.19,0,0,1,0.26,15.1,0,UK,Manchester,Normal,0
CUST00003693,+49,56359576480,+4956359576480,0,Mature,1,Retail,Self-Employed,89379.63,0,0,2,0.24,9.1,0,Germany,Munich,Normal,0
CUST00003694,+91,7948434589,+917948434589,0,Mid,2,Retail,Self-Employed,232429.46,0,0,1,0.29,53.2,0,India,Delhi,Normal,0
CUST00003695,+91,9017894706,+919017894706,1,Mature,2,Retail,Student,8664719.66,5,0,46,0.77,67.2,1,India,Chennai,Normal,0
CUST00003696,+91,8743065113,+918743065113,0,New,2,Retail,Student,114982.15,0,0,0,0.49,11.7,0,India,Hyderabad,Normal,0
CUST00003697,+91,7921397048,+917921397048,0,Mature,1,Retail,Self-Employed,23787.01,0,0,2,0.08,10.1,2,India,Delhi,Normal,0
CUST00003698,+91,9536626453,+919536626453,0,Mature,1,Retail,Salaried,138852.29,10,0,1,0.06,27.4,0,India,Chennai,Normal,0
CUST00003699,+91,7746472677,+917746472677,0,Mature,3,Corporate,Salaried,116570.53,0,0,9,0.54,83.3,2,India,Chennai,Normal,0
CUST00003700,+1,7692879885,+17692879885,0,New,3,Retail,Self-Employed,163511.6,0,0,4,0.23,0.2,0,USA,Chicago,Normal,0
CUST00003701,+91,9841448924,+919841448924,0,Mid,1,Retail,Self-Employed,310386.06,0,0,2,1.21,17.0,0,India,Delhi,Normal,0
CUST00003702,+91,6296927191,+916296927191,0,Mid,3,Corporate,Salaried,77226.43,0,0,0,0.85,22.3,0,India,Kolkata,Normal,0
CUST00003703,+65,58600470,+6558600470,0,Mature,2,Retail,Student,106753.03,0,0,0,0.17,2.6,1,Singapore,Singapore,Normal,0
CUST00003704,+91,6707509203,+916707509203,0,Mature,1,Retail,Salaried,197857.5,0,0,3,0.44,58.0,0,India,Delhi,Normal,0
CUST00003705,+1,4990832138,+14990832138,0,Mature,1,Retail,Self-Employed,117294.51,0,0,3,2.57,16.8,0,USA,Los Angeles,Normal,0
CUST00003706,+91,6897317373,+916897317373,0,Mature,1,Retail,Salaried,209400.82,0,0,0,0.83,20.1,0,India,Delhi,Normal,0
CUST00003707,+91,6154051403,+916154051403,0,Mid,1,Corporate,Salaried,305647.51,0,0,0,0.48,10.5,0,India,Delhi,Normal,0
CUST00003708,+44,2875989069,+442875989069,0,Mature,3,Retail,Self-Employed,200957.74,0,0,10,0.2,21.9,0,UK,Manchester,Normal,0
CUST00003709,+65,78950023,+6578950023,0,Mature,1,Retail,Salaried,479306.57,0,0,1,0.42,23.8,0,Singapore,Singapore,Normal,0
CUST00003710,+91,7575137226,+917575137226,0,Mid,2,Retail,Salaried,93094.86,0,1,2,0.37,4.7,0,India,Kolkata,Normal,0
CUST00003711,+44,5186248318,+445186248318,0,Mid,2,Retail,Salaried,125133.25,0,0,1,0.84,22.3,1,UK,London,Normal,0
CUST00003712,+91,8743505937,+918743505937,0,Mature,1,Retail,Student,656467.93,0,0,2,0.24,37.5,0,India,Chennai,Normal,0
CUST00003713,+44,5890097785,+445890097785,0,Mid,1,Retail,Salaried,110482.69,0,0,0,0.08,17.3,0,UK,Birmingham,Normal,0
CUST00003714,+98,3804209349,+983804209349,1,New,2,Retail,Student,8773710.48,3,0,31,3.38,76.9,5,Iran,Tehran,High-Risk,1
CUST00003715,+91,6473618846,+916473618846,0,Mature,1,Corporate,Self-Employed,1411714.84,0,0,1,0.94,37.5,0,India,Mumbai,Normal,0
CUST00003716,+44,4017589807,+444017589807,0,Mature,2,Corporate,Self-Employed,317528.43,0,1,2,0.31,7.7,0,UK,Birmingham,Normal,0
CUST00003717,+971,635907125,+971635907125,0,New,1,Retail,Self-Employed,251990.16,0,0,11,0.47,16.6,0,UAE,Abu Dhabi,Normal,0
CUST00003718,+91,9375899044,+919375899044,0,Mid,1,Retail,Unemployed,62081.59,0,0,3,0.81,6.6,0,India,Delhi,Normal,0
CUST00003719,+91,9339444518,+919339444518,0,Mature,1,Retail,Self-Employed,683782.98,0,0,0,0.98,19.1,0,India,Hyderabad,Normal,0
CUST00003720,+91,6160421993,+916160421993,0,Mature,1,Retail,Self-Employed,383501.06,0,0,1,0.19,30.7,0,India,Chennai,Normal,0
CUST00003721,+91,7663270918,+917663270918,0,Mid,1,Retail,Salaried,647810.51,0,0,0,1.11,33.4,0,India,Bangalore,Normal,0
CUST00003722,+971,520551102,+971520551102,0,Mature,3,Corporate,Student,459335.53,0,0,0,0.28,43.7,0,UAE,Dubai,Normal,0
CUST00003723,+92,3985580241,+923985580241,1,Mature,1,Corporate,Salaried,746736.27,2,1,7,0.74,45.6,0,Pakistan,Lahore,Watchlist,1
CUST00003724,+91,9911945196,+919911945196,0,Mature,3,Corporate,Salaried,127826.66,0,1,0,0.5,6.2,2,India,Delhi,Normal,0
CUST00003725,+91,8898213676,+918898213676,0,Mid,3,Retail,Salaried,93030.17,0,0,2,0.32,21.6,0,India,Delhi,Normal,0
CUST00003726,+91,8162214357,+918162214357,0,New,3,Retail,Salaried,364497.22,0,0,0,0.46,6.6,1,India,Delhi,Normal,0
CUST00003727,+91,8857458291,+918857458291,0,Mature,1,Retail,Salaried,977280.42,0,0,0,0.18,9.0,0,India,Chennai,Normal,0
CUST00003728,+91,8092705107,+918092705107,0,New,2,Corporate,Retired,101157.16,0,0,0,0.38,50.5,2,India,Delhi,Normal,0
CUST00003729,+91,7606797668,+917606797668,0,Mature,1,Retail,Retired,923807.14,0,0,10,1.57,32.4,1,India,Mumbai,Normal,0
CUST00003730,+91,6764813781,+916764813781,0,New,1,Retail,Self-Employed,92191.17,0,0,0,0.29,13.0,0,India,Kolkata,Normal,0
CUST00003731,+1,6772253823,+16772253823,0,Mid,2,Retail,Salaried,166713.73,0,0,2,0.12,35.4,0,USA,New York,Normal,0
CUST00003732,+1,3614022877,+13614022877,0,Mid,1,Retail,Self-Employed,80533.96,0,0,4,1.24,39.6,0,USA,New York,Normal,0
CUST00003733,+91,9098942214,+919098942214,0,New,3,Corporate,Salaried,280576.06,1,0,3,1.5,31.2,0,India,Mumbai,Normal,0
CUST00003734,+91,7822909329,+917822909329,0,Mature,2,Retail,Salaried,221576.73,4,0,11,0.14,33.1,0,India,Bangalore,Normal,0
CUST00003735,+44,7051668063,+447051668063,0,New,1,Retail,Salaried,206847.45,0,0,0,0.93,33.4,2,UK,London,Normal,0
CUST00003736,+44,8924105849,+448924105849,0,Mature,1,Retail,Self-Employed,120313.17,0,1,1,0.31,6.6,0,UK,Manchester,Normal,0
CUST00003737,+91,9981481251,+919981481251,0,Mature,2,Retail,Salaried,141236.13,1,0,0,0.44,4.9,0,India,Delhi,Normal,0
CUST00003738,+44,9879471781,+449879471781,0,Mid,1,Retail,Self-Employed,188493.34,0,0,0,1.41,16.0,0,UK,Birmingham,Normal,0
CUST00003739,+91,6454183243,+916454183243,0,Mature,2,Retail,Student,161322.91,0,0,18,0.27,16.9,0,India,Bangalore,Normal,0
CUST00003740,+971,913923795,+971913923795,0,Mid,1,Retail,Salaried,192115.11,0,0,4,0.38,36.1,0,UAE,Dubai,Normal,0
CUST00003741,+44,6418607752,+446418607752,0,Mature,1,Retail,Salaried,60041.07,0,0,0,0.15,35.1,0,UK,Birmingham,Normal,0
CUST00003742,+1,3764418295,+13764418295,0,Mature,1,Retail,Retired,35571.69,0,0,3,2.3,6.3,0,USA,Los Angeles,Normal,0
CUST00003743,+91,9857108467,+919857108467,0,Mid,1,Retail,Self-Employed,262387.49,0,0,3,0.08,1.2,0,India,Kolkata,Normal,0
CUST00003744,+91,7819203125,+917819203125,0,Mid,1,Retail,Retired,269325.45,0,0,0,0.73,40.0,0,India,Kolkata,Normal,0
CUST00003745,+91,9302322366,+919302322366,0,Mature,1,Retail,Salaried,239779.1,0,0,10,0.45,52.5,0,India,Hyderabad,Normal,0
CUST00003746,+91,7091799737,+917091799737,0,Mature,1,Retail,Salaried,303218.14,0,0,0,0.85,4.9,0,India,Delhi,Normal,0
CUST00003747,+44,5228970234,+445228970234,0,New,2,Retail,Salaried,138389.76,0,0,1,0.67,23.8,0,UK,London,Normal,0
CUST00003748,+44,4953804658,+444953804658,0,Mature,2,Retail,Retired,150037.6,0,0,3,0.16,21.7,0,UK,Birmingham,Normal,0
CUST00003749,+91,6988221436,+916988221436,0,Mid,1,Retail,Salaried,135606.24,0,0,1,0.26,60.7,0,India,Mumbai,Normal,0
CUST00003750,+91,9478400090,+919478400090,0,Mature,2,Retail,Student,46718.87,0,0,0,0.35,16.3,0,India,Chennai,Normal,0
CUST00003751,+1,4989015163,+14989015163,0,New,2,Retail,Self-Employed,314837.03,0,0,10,1.31,45.9,0,USA,Los Angeles,Normal,0
CUST00003752,+91,6904750017,+916904750017,0,Mature,1,Retail,Salaried,372604.7,0,0,0,0.7,8.9,0,India,Kolkata,Normal,0
CUST00003753,+91,7144066310,+917144066310,0,New,1,Retail,Salaried,418940.36,0,0,1,0.35,8.2,0,India,Kolkata,Normal,0
CUST00003754,+44,4720891276,+444720891276,0,Mature,1,Retail,Salaried,155029.63,0,0,0,0.05,70.4,2,UK,London,Normal,0
CUST00003755,+971,476868869,+971476868869,0,Mature,1,Corporate,Self-Employed,111968.93,0,0,2,0.23,20.0,0,UAE,Sharjah,Normal,0
CUST00003756,+65,94042800,+6594042800,0,Mature,1,Retail,Salaried,136433.61,0,0,0,1.25,3.7,0,Singapore,Singapore,Normal,0
CUST00003757,+92,3798473012,+923798473012,1,Mature,1,Retail,Retired,5455486.05,7,0,0,1.03,84.9,4,Pakistan,Karachi,Watchlist,1
CUST00003758,+44,3069324617,+443069324617,0,Mature,1,Retail,Salaried,131610.06,0,0,1,0.12,16.0,0,UK,Birmingham,Normal,0
CUST00003759,+91,9590473702,+919590473702,1,Mature,2,Retail,Self-Employed,1130630.95,10,0,33,1.25,69.0,5,India,Chennai,Normal,0
CUST00003760,+1,5296088837,+15296088837,0,Mature,1,Retail,Student,159946.78,0,0,0,1.6,4.7,0,USA,San Francisco,Normal,0
CUST00003761,+91,8122441010,+918122441010,0,Mature,2,Retail,Self-Employed,274597.35,0,0,8,0.24,60.9,0,India,Mumbai,Normal,0
CUST00003762,+971,869248235,+971869248235,0,Mature,2,Retail,Self-Employed,74431.16,0,0,10,0.6,15.8,0,UAE,Abu Dhabi,Normal,0
CUST00003763,+971,504039057,+971504039057,0,Mature,1,Retail,Salaried,20203.19,0,0,0,1.08,25.5,0,UAE,Dubai,Normal,0
CUST00003764,+971,267613464,+971267613464,0,Mid,3,Retail,Salaried,422704.69,0,0,1,1.96,17.5,0,UAE,Sharjah,Normal,0
CUST00003765,+1,4306013037,+14306013037,0,Mature,1,Retail,Salaried,234921.64,0,0,18,1.3,15.3,0,USA,San Francisco,Normal,0
CUST00003766,+1,8049174825,+18049174825,0,New,3,Retail,Self-Employed,307819.35,0,0,3,0.18,0.7,0,USA,San Francisco,Normal,0
CUST00003767,+91,7610244447,+917610244447,0,Mature,1,Retail,Self-Employed,570386.16,0,0,0,1.91,12.9,0,India,Kolkata,Normal,0
CUST00003768,+91,6209327687,+916209327687,0,Mature,1,Retail,Student,93744.61,0,0,0,0.08,9.6,0,India,Mumbai,Normal,0
CUST00003769,+971,668144777,+971668144777,0,Mature,2,Corporate,Salaried,46774.08,0,0,1,0.08,37.8,0,UAE,Sharjah,Normal,0
CUST00003770,+91,9218758069,+919218758069,0,New,3,Retail,Retired,434749.42,0,0,4,0.2,4.3,2,India,Chennai,Normal,0
CUST00003771,+1,4885059870,+14885059870,0,Mid,1,Corporate,Self-Employed,334915.54,0,0,2,1.06,19.3,0,USA,New York,Normal,0
CUST00003772,+91,8637619497,+918637619497,0,Mature,2,Retail,Salaried,481562.99,0,0,1,0.45,0.5,0,India,Chennai,Normal,0
CUST00003773,+91,6226793248,+916226793248,0,Mid,2,Corporate,Salaried,749214.24,0,0,4,0.83,21.1,0,India,Chennai,Normal,0
CUST00003774,+971,357257833,+971357257833,1,Mid,1,Retail,Self-Employed,9406810.22,2,0,6,4.06,82.1,1,UAE,Dubai,Normal,0
CUST00003775,+49,71231649816,+4971231649816,0,Mature,1,Retail,Self-Employed,77751.03,0,0,1,0.37,44.2,0,Germany,Frankfurt,Normal,0
CUST00003776,+91,7395715925,+917395715925,0,Mature,1,Retail,Salaried,430647.15,0,0,3,0.08,7.9,0,India,Kolkata,Normal,0
CUST00003777,+91,7668202057,+917668202057,0,Mid,1,Retail,Salaried,863544.18,0,0,0,1.62,13.6,0,India,Delhi,Normal,0
CUST00003778,+971,330061788,+971330061788,0,Mature,2,Retail,Self-Employed,203204.21,0,0,0,1.1,8.0,0,UAE,Abu Dhabi,Normal,0
CUST00003779,+971,269034018,+971269034018,0,New,3,Retail,Unemployed,109482.31,0,0,0,0.59,16.0,0,UAE,Sharjah,Normal,0
CUST00003780,+65,72748529,+6572748529,0,Mature,2,Retail,Self-Employed,67188.56,0,0,0,2.18,53.5,0,Singapore,Singapore,Normal,0
CUST00003781,+91,6468594800,+916468594800,0,New,3,Retail,Salaried,32756.91,0,0,0,0.43,17.2,0,India,Hyderabad,Normal,0
CUST00003782,+971,348749898,+971348749898,0,Mature,1,Retail,Salaried,635018.41,0,0,1,0.7,11.2,0,UAE,Dubai,Normal,0
CUST00003783,+971,748918311,+971748918311,1,New,1,Retail,Student,9314385.12,5,0,43,1.21,57.9,0,UAE,Sharjah,Normal,0
CUST00003784,+91,6280234248,+916280234248,0,Mature,2,Corporate,Student,667758.92,0,0,0,1.99,4.4,0,India,Delhi,Normal,0
CUST00003785,+91,8642815306,+918642815306,0,New,2,Retail,Salaried,373240.91,4,0,0,0.8,5.6,3,India,Bangalore,Normal,0
CUST00003786,+91,9332472057,+919332472057,0,Mature,1,Retail,Salaried,253903.91,0,0,0,0.99,7.0,0,India,Bangalore,Normal,0
CUST00003787,+1,7842592768,+17842592768,0,Mature,1,Retail,Self-Employed,78541.23,0,0,0,0.51,19.2,0,USA,New York,Normal,0
CUST00003788,+91,8584726435,+918584726435,0,New,2,Retail,Salaried,498230.9,0,0,0,0.15,13.5,0,India,Delhi,Normal,0
CUST00003789,+91,7736274389,+917736274389,1,Mid,1,Retail,Student,128160.55,1,0,48,1.05,74.7,1,India,Bangalore,Normal,0
CUST00003790,+49,78021633036,+4978021633036,0,Mature,1,Corporate,Salaried,331288.94,0,0,3,0.22,38.7,0,Germany,Frankfurt,Normal,0
CUST00003791,+1,5200542002,+15200542002,0,Mid,2,Retail,Salaried,228255.25,0,0,0,0.42,15.7,0,USA,San Francisco,Normal,0
CUST00003792,+91,6708075399,+916708075399,0,New,3,Retail,Self-Employed,276649.88,0,0,0,0.87,8.7,0,India,Bangalore,Normal,0
CUST00003793,+971,637183204,+971637183204,0,Mid,2,Corporate,Salaried,268866.92,0,0,0,0.88,2.6,0,UAE,Abu Dhabi,Normal,0
CUST00003794,+91,7824945000,+917824945000,0,New,2,Retail,Unemployed,386249.55,0,0,1,0.21,55.7,0,India,Hyderabad,Normal,0
CUST00003795,+65,74403880,+6574403880,0,New,1,Retail,Self-Employed,560940.61,0,0,4,0.55,20.2,0,Singapore,Singapore,Normal,0
CUST00003796,+91,7191261471,+917191261471,0,Mid,2,Retail,Student,235444.5,0,0,0,0.06,15.2,0,India,Kolkata,Normal,0
CUST00003797,+971,933080140,+971933080140,0,Mature,1,Retail,Salaried,631389.85,0,0,0,0.57,20.6,0,UAE,Dubai,Normal,0
CUST00003798,+91,7219741051,+917219741051,0,Mature,3,Retail,Salaried,491566.62,0,0,24,0.33,41.3,0,India,Chennai,Normal,0
CUST00003799,+91,6879228497,+916879228497,0,New,1,Retail,Salaried,359267.09,0,0,1,0.94,16.1,0,India,Kolkata,Normal,0
CUST00003800,+1,3614875648,+13614875648,0,Mature,2,Retail,Unemployed,125516.76,1,0,2,0.74,2.8,2,USA,Los Angeles,Normal,0
CUST00003801,+971,896145690,+971896145690,0,Mature,2,Retail,Salaried,435288.1,0,0,3,0.06,62.1,0,UAE,Dubai,Normal,0
CUST00003802,+971,559425416,+971559425416,0,Mid,1,Retail,Salaried,279864.26,0,0,1,0.85,11.3,0,UAE,Sharjah,Normal,0
CUST00003803,+91,8274779672,+918274779672,0,New,3,Retail,Salaried,67923.79,0,0,0,0.61,29.1,0,India,Bangalore,Normal,0
CUST00003804,+1,3503245834,+13503245834,0,Mature,1,Retail,Self-Employed,77079.52,0,0,2,1.95,28.7,0,USA,New York,Normal,0
CUST00003805,+91,9050017408,+919050017408,0,Mature,1,Retail,Salaried,75208.7,2,0,1,0.06,72.1,0,India,Delhi,Normal,0
CUST00003806,+91,9964153496,+919964153496,0,Mid,1,Retail,Salaried,76532.61,0,0,4,0.15,47.3,0,India,Delhi,Normal,0
CUST00003807,+971,821214348,+971821214348,0,Mature,2,Retail,Salaried,82742.34,0,0,3,2.24,36.4,0,UAE,Dubai,Normal,0
CUST00003808,+971,524275864,+971524275864,1,Mature,2,Retail,Self-Employed,1551578.55,2,0,22,2.8,80.5,0,UAE,Sharjah,Normal,0
CUST00003809,+44,4814736827,+444814736827,0,New,1,Retail,Self-Employed,293518.96,0,0,0,0.19,11.6,1,UK,London,Normal,0
CUST00003810,+91,8500257915,+918500257915,0,Mature,1,Retail,Salaried,205170.64,0,0,1,0.2,30.9,0,India,Kolkata,Normal,0
CUST00003811,+91,6705746052,+916705746052,0,Mature,3,Retail,Self-Employed,166141.86,0,0,19,0.5,50.7,3,India,Bangalore,Normal,0
CUST00003812,+91,6770916303,+916770916303,0,Mature,1,Retail,Salaried,124812.46,0,0,0,0.09,25.3,0,India,Bangalore,Normal,0
CUST00003813,+95,593481825,+95593481825,1,Mature,2,Retail,Retired,8652103.6,9,0,26,1.99,21.6,0,Myanmar,Yangon,High-Risk,1
CUST00003814,+91,9359936589,+919359936589,0,New,2,Retail,Salaried,128503.36,0,0,0,1.36,34.4,0,India,Delhi,Normal,0
CUST00003815,+95,422047471,+95422047471,1,Mid,2,Retail,Salaried,67259.54,3,1,45,2.51,37.0,1,Myanmar,Naypyidaw,High-Risk,1
CUST00003816,+91,7392752227,+917392752227,0,Mid,1,Retail,Salaried,257286.0,0,0,3,0.33,43.1,0,India,Kolkata,Normal,0
CUST00003817,+91,9547409748,+919547409748,1,Mid,1,Retail,Salaried,206923.82,4,0,27,0.92,58.8,0,India,Kolkata,Normal,0
CUST00003818,+91,9063955519,+919063955519,0,Mid,3,Retail,Salaried,272191.51,3,0,1,2.28,15.2,0,India,Bangalore,Normal,0
CUST00003819,+971,725772646,+971725772646,0,Mid,1,Retail,Self-Employed,107361.77,0,0,1,2.22,24.7,0,UAE,Dubai,Normal,0
CUST00003820,+49,24666283198,+4924666283198,0,New,1,Corporate,Salaried,50843.3,0,0,13,0.14,11.6,0,Germany,Frankfurt,Normal,0
CUST00003821,+91,9092038206,+919092038206,0,Mid,1,Retail,Salaried,311081.9,0,0,14,0.5,16.1,0,India,Delhi,Normal,0
CUST00003822,+971,559366774,+971559366774,0,Mid,3,Retail,Unemployed,408071.84,0,0,2,0.13,50.2,0,UAE,Dubai,Normal,0
CUST00003823,+44,5731270093,+445731270093,0,Mature,2,Corporate,Salaried,132204.04,0,0,0,0.49,66.2,0,UK,London,Normal,0
CUST00003824,+971,376409531,+971376409531,0,New,1,Retail,Salaried,211025.83,0,0,1,0.32,50.5,0,UAE,Dubai,Normal,0
CUST00003825,+91,7593592672,+917593592672,0,Mature,2,Retail,Salaried,56543.84,1,0,1,1.67,22.1,0,India,Delhi,Normal,0
CUST00003826,+91,9607347277,+919607347277,0,Mid,1,Retail,Self-Employed,105653.21,0,0,3,0.66,34.8,0,India,Bangalore,Normal,0
CUST00003827,+44,9876939425,+449876939425,0,New,3,Retail,Salaried,270866.56,0,0,4,2.99,13.2,0,UK,Manchester,Normal,0
CUST00003828,+91,7464371194,+917464371194,0,Mid,1,Retail,Self-Employed,182815.33,1,0,1,0.04,31.2,0,India,Hyderabad,Normal,0
CUST00003829,+91,6214291571,+916214291571,1,New,2,Retail,Retired,8330578.69,10,0,27,2.46,57.3,5,India,Delhi,Normal,0
CUST00003830,+971,316610179,+971316610179,0,Mature,2,Retail,Salaried,231261.91,0,0,4,0.22,63.8,0,UAE,Sharjah,Normal,0
CUST00003831,+91,7842493174,+917842493174,0,Mid,1,Retail,Salaried,234365.41,0,0,0,2.8,25.3,2,India,Kolkata,Normal,0
CUST00003832,+91,6885189360,+916885189360,0,Mature,2,Retail,Self-Employed,115360.02,0,0,1,0.99,25.5,0,India,Bangalore,Normal,0
CUST00003833,+971,249795267,+971249795267,0,Mature,1,Retail,Salaried,172805.49,2,0,0,0.04,14.0,0,UAE,Abu Dhabi,Normal,0
CUST00003834,+98,2583924487,+982583924487,1,Mid,2,Retail,Salaried,6161669.79,7,1,0,1.63,69.4,0,Iran,Tehran,High-Risk,1
CUST00003835,+65,66430527,+6566430527,0,Mature,2,Retail,Self-Employed,250762.57,0,0,0,0.7,35.5,1,Singapore,Singapore,Normal,0
CUST00003836,+91,9878021264,+919878021264,0,New,2,Retail,Self-Employed,142757.65,0,0,0,1.39,71.1,0,India,Bangalore,Normal,0
CUST00003837,+91,9759118574,+919759118574,0,Mature,1,Retail,Self-Employed,273081.62,9,0,0,0.77,53.0,0,India,Mumbai,Normal,0
CUST00003838,+1,5612287162,+15612287162,0,Mature,3,Corporate,Self-Employed,479643.75,0,0,2,0.38,4.1,1,USA,New York,Normal,0
CUST00003839,+91,7095434833,+917095434833,0,Mid,1,Retail,Self-Employed,52196.32,0,0,1,0.17,47.5,0,India,Chennai,Normal,0
CUST00003840,+91,6762492639,+916762492639,0,New,2,Corporate,Salaried,116536.22,0,0,1,0.04,11.1,2,India,Delhi,Normal,0
CUST00003841,+91,7813676219,+917813676219,0,New,2,Retail,Student,176786.21,0,0,3,0.2,10.6,0,India,Mumbai,Normal,0
CUST00003842,+91,9429191897,+919429191897,0,Mid,3,Retail,Retired,176241.86,0,0,0,0.41,28.0,0,India,Bangalore,Normal,0
CUST00003843,+1,4535981240,+14535981240,0,Mature,2,Retail,Salaried,277204.67,0,0,2,0.07,28.7,0,USA,Chicago,Normal,0
CUST00003844,+91,9819508105,+919819508105,0,Mid,1,Retail,Salaried,73695.18,0,0,1,0.45,44.0,0,India,Delhi,Normal,0
